@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.08861,0.279766,19.937161,59.347415,23.774438,14.066946,9.707492,1.584963,0.937796,0.647166,19.445735,1.296382,1226.88927,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.973333,0.956508,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,93.333333,37.777778,?
iris,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.132942,0.332264,29.911992,70.483861,23.774438,19.129299,4.645139,1.584963,1.275287,0.309676,17.442869,1.162858,1100.522533,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.953333,0.91746,0.79798,0.8,0,0,0,0,0,0,5127,10633,2353,86.666667,37.777778,?
iris,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.055414,0.181489,12.468225,38.499679,23.774438,3.075381,20.699056,1.584963,0.205025,1.379937,21.200093,1.41334,1337.576915,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,40,?
iris,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.063976,0.227975,14.394651,48.360702,23.774438,28.232599,-4.458161,1.584963,1.882173,-0.297211,20.799546,1.386636,1312.305243,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.973333,0.956508,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.133886,0.364897,30.124242,77.406437,23.774438,239.880854,-216.106417,1.584963,15.992057,-14.407094,17.246585,1.149772,1088.138353,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.802707,0.740449,0.973333,0.914444,0.802707,0.8,0,0,0,0,0,0,5127,10633,2353,80,33.333333,?
iris,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.008249,0.034676,1.855977,7.355952,23.774438,0.289679,23.484759,1.584963,0.019312,1.565651,23.484759,1.565651,1481.723316,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.136324,0.364561,30.672973,77.335094,23.774438,258.277787,-234.503349,1.584963,17.218519,-15.633557,17.163351,1.144223,1082.886883,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.893333,0.834371,0.79798,0.8,0.001,0,0,0,0,0,5127,10633,2353,80,35.555556,?
iris,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.088889,0.298142,20,63.245553,23.774438,519.000905,-495.226468,1.584963,34.60006,-33.015098,19.434587,1.295639,1226.18595,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.9,0.834392,0.861111,0.866667,0.001,0,0,0,0,0,5127,10633,2353,86.666667,33.333333,?
iris,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,11,4,0,73.333333,26.666667,0,0.6,0.148589,0.348068,33.432514,73.836409,23.774438,16.824706,6.949732,1.584963,1.121647,0.463315,16.490479,1.099365,1040.433412,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.733333,0.133333,0.866667,0.266667,0.746032,0.733333,0.722222,0.60867,0.96,0.933889,0.722222,0.733333,0.001,0,0,0,0,0,5127,10633,2353,93.333333,44.444444,?
iris,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.084382,0.282049,18.985913,59.831575,23.774438,10.792015,12.982423,1.584963,0.719468,0.865495,19.589447,1.305963,1235.956501,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.973333,0.956508,0.866667,0.866667,0,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.046219,0.198842,10.399316,42.180774,23.774438,4.158641,19.615797,1.584963,0.277243,1.30772,21.541726,1.436115,1359.131604,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.016774,0.079267,3.774235,16.815016,23.774438,0.682431,23.092007,1.584963,0.045495,1.539467,23.092007,1.539467,1456.943399,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.10251,0.302116,23.064669,64.088438,23.774438,13.561403,10.213035,1.584963,0.904094,0.680869,18.899007,1.259934,1192.394568,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.96,0.935238,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,86.666667,35.555556,?
iris,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.007585,0.023392,1.706687,4.962184,23.774438,0.255654,23.518784,1.584963,0.017044,1.567919,23.518784,1.567919,1483.870029,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.0192,0.085707,4.319992,18.181216,23.774438,0.789349,22.985088,1.584963,0.052623,1.532339,22.985088,1.532339,1450.197596,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.00901,0.026488,2.027317,5.619009,23.774438,0.304601,23.469837,1.584963,0.020307,1.564656,23.469837,1.564656,1480.78184,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.088886,0.298134,19.999419,63.243703,23.774438,33.826651,-10.052213,1.584963,2.25511,-0.670148,19.434671,1.295645,1226.19124,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,86.666667,33.333333,?
iris,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.063515,0.213824,14.290963,45.358902,23.774438,5.835084,17.939354,1.584963,0.389006,1.195957,20.913627,1.394242,1319.50293,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,40,?
iris,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,10,5,0,66.666667,33.333333,0,0.5,0.230099,0.471932,51.772172,100.111794,23.774438,948.80862,-925.034182,1.584963,63.253908,-61.668945,12.649995,0.843333,798.125822,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.666667,0.166667,0.833333,0.333333,?,0.666667,?,?,0.72,0.589418,?,0.666667,0.001,0,0,0,0,0,5127,10633,2353,66.666667,35.555556,?
iris,5,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.149496,0.372022,33.636536,78.917859,23.774438,45.662253,-21.887815,1.584963,3.04415,-1.459188,16.632487,1.108832,1049.393108,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,0.906667,0.855873,0.78022,0.8,0,0.001,0,0,0,0,5127,10633,2353,80,35.555556,?
iris,5,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.06353,0.216762,14.294322,45.982133,23.774438,4.108662,19.665776,1.584963,0.273911,1.311052,20.644717,1.376314,1302.53665,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0.009,0.001,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.049803,0.144077,11.20561,30.56327,23.774438,2.121411,21.653026,1.584963,0.141427,1.443535,21.653026,1.443535,1366.153865,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,42.222222,?
iris,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.000772,0.003506,0.173687,0.743691,23.774438,0.02526,23.749178,1.584963,0.001684,1.583279,23.749178,1.583279,1498.406302,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,33.333333,?
iris,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.109132,0.313067,24.554621,66.411574,23.774438,171.094068,-147.319631,1.584963,11.406271,-9.821309,18.560524,1.237368,1171.038701,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.87037,0.820512,0.973333,0.914444,0.87037,0.866667,0,0,0,0,0,0,5127,10633,2353,86.666667,35.555556,?
iris,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.117739,0.304128,26.491346,64.515341,23.774438,15.860558,7.913879,1.584963,1.057371,0.527592,17.880008,1.192001,1128.102909,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.973333,0.956508,0.79798,0.8,0,0,0,0,0,0,5127,10633,2353,93.333333,40,?
iris,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.060891,0.178986,13.700517,37.968573,23.774438,2.929647,20.844791,1.584963,0.19531,1.389653,20.92791,1.395194,1320.404095,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,40,?
iris,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.061494,0.218216,13.836167,46.290553,23.774438,10.10467,13.669768,1.584963,0.673645,0.911318,20.989491,1.399299,1324.289446,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.001,0,0,0,0,5127,10633,2353,93.333333,37.777778,?
iris,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.12464,0.341885,28.044022,72.524776,23.774438,14.579976,9.194462,1.584963,0.971998,0.612964,17.565676,1.171045,1108.270764,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,1,1,0.78022,0.8,0,0.001,0,0,0,0,5127,10633,2353,86.666667,35.555556,?
iris,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.064943,0.212442,14.612082,45.0657,23.774438,3.866347,19.908091,1.584963,0.257756,1.327206,20.567588,1.371173,1297.670303,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0.001,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.050265,0.19164,11.309706,40.653061,23.774438,3.552474,20.221964,1.584963,0.236832,1.348131,21.39592,1.426395,1349.932276,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.079409,0.267829,17.866947,56.815138,23.774438,40.368338,-16.593901,1.584963,2.691223,-1.10626,19.781943,1.318796,1248.101628,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.946667,0.907037,0.866667,0.866667,0.001,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.091009,0.298297,20.476996,63.27845,23.774438,37.586215,-13.811777,1.584963,2.505748,-0.920785,19.364173,1.290945,1221.743315,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.96,0.935238,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,86.666667,33.333333,?
iris,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.145657,0.369769,32.772837,78.439784,23.774438,247.324632,-223.550195,1.584963,16.488309,-14.903346,16.795992,1.119733,1059.709107,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,0.946667,0.872381,0.78022,0.8,0,0,0,0,0,0,5127,10633,2353,80,35.555556,?
iris,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040098,0.140211,9.022099,29.743208,23.774438,1.829314,21.945123,1.584963,0.121954,1.463008,21.945123,1.463008,1384.58311,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044445,0.210819,10.000157,44.72136,23.774438,245.532013,-221.757575,1.584963,16.368801,-14.783838,21.60449,1.440299,1363.09155,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.983333,0.944444,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,33.333333,?
iris,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.070363,0.243968,15.831663,51.753372,23.774438,11.818622,11.955815,1.584963,0.787908,0.797054,20.341274,1.356085,1283.391476,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.045711,0.200706,10.284908,42.576125,23.774438,4.408619,19.365818,1.584963,0.293908,1.291055,21.560761,1.437384,1360.332568,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044555,0.210812,10.024922,44.719922,23.774438,14.800796,8.973642,1.584963,0.98672,0.598243,21.600913,1.440061,1362.865852,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.96,0.937222,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,33.333333,?
iris,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.02083,0.056076,4.686752,11.895526,23.774438,0.733825,23.040613,1.584963,0.048922,1.536041,23.040613,1.536041,1453.700816,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,40,?
iris,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.133335,0.365148,30.000431,77.459667,23.774438,160.131912,-136.357474,1.584963,10.675461,-9.090498,17.2646,1.150973,1089.275006,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,0.88,0.79045,0.78022,0.8,0,0,0,0,0,0,5127,10633,2353,80,33.333333,?
iris,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040877,0.193556,9.197422,41.059495,23.774438,3.61264,20.161797,1.584963,0.240843,1.34412,21.725416,1.448361,1370.721168,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.088231,0.258985,19.851919,54.939041,23.774438,9.345536,14.428901,1.584963,0.623036,0.961927,19.4983,1.299887,1230.205771,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.973333,0.956508,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,93.333333,40,?
iris,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040867,0.12806,9.19515,27.165602,23.774438,1.744305,22.030133,1.584963,0.116287,1.468676,22.030133,1.468676,1389.946613,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,40,?
