@relation sdss-restas.dat-SOM_PACK-weka.filters.unsupervised.attribute.Standardize-unset-class-temporarily

@attribute resta1 numeric
@attribute resta2 numeric
@attribute resta3 numeric
@attribute resta4 numeric
@attribute class {QSO,WDA,WDB}

@data
-0.663628,0.060999,-0.245884,0.679883,WDA
-0.397556,-0.045596,0.356671,-0.549539,WDA
-0.349179,-0.045596,0.247116,0.592067,WDA
-0.155672,-0.223253,0.63056,-0.022644,WDA
-0.276614,-0.081127,0.411449,-0.022644,WDA
-0.445933,0.167593,0.356671,0.021264,WDA
-0.252426,0.238656,-0.026773,-1.208157,WDA
-0.373368,-0.294315,0.794894,1.558041,WDA
-0.881324,0.09653,0.685338,0.021264,WDA
-0.687817,0.238656,-0.191106,0.372527,WDA
-0.518498,0.132062,0.247116,-0.198275,WDA
-0.518498,-0.116658,0.685338,0.328619,WDA
-0.204049,-0.045596,0.192338,-0.198275,WDA
-0.591063,0.060999,0.082782,-1.120341,WDA
-0.300802,0.060999,-0.026773,-0.154368,WDA
-0.445933,-0.081127,0.356671,-0.022644,WDA
-0.421744,0.025467,0.521005,-0.681262,WDA
-0.470121,-0.116658,-0.300662,1.16287,WDA
-0.421744,0.203124,0.247116,0.460343,WDA
-0.397556,0.238656,0.028005,0.10908,WDA
-0.421744,0.132062,0.466227,-0.637354,WDA
-0.03473,0.060999,-0.081551,0.416435,WDA
-0.252426,-0.081127,0.466227,0.196896,WDA
-0.324991,0.203124,0.301894,0.065172,WDA
-0.300802,0.025467,0.082782,0.504251,WDA
-0.518498,-0.365378,0.575783,1.77758,WDA
-0.349179,-0.116658,0.356671,-0.856894,WDA
-0.373368,0.025467,-0.136329,0.416435,WDA
-0.542686,0.34525,0.411449,-0.549539,WDA
-0.397556,0.09653,0.028005,-0.066552,WDA
-0.49431,0.060999,0.192338,-0.022644,WDA
-0.421744,0.060999,0.082782,0.767698,WDA
-0.421744,0.34525,0.356671,0.504251,WDA
-0.349179,0.380781,0.082782,0.504251,WDA
-0.17986,0.203124,-0.903218,-1.822868,WDA
-0.663628,0.060999,0.521005,-0.286091,WDA
-0.228237,-0.010064,0.13756,-0.637354,WDA
-0.397556,0.167593,0.356671,0.021264,WDA
-0.300802,0.09653,0.192338,0.021264,WDA
-0.712005,0.309719,0.13756,0.284711,WDA
-0.276614,0.167593,0.028005,-1.032526,WDA
-0.300802,0.132062,0.301894,0.196896,WDA
-0.204049,0.34525,0.247116,-0.066552,WDA
-0.373368,0.09653,0.301894,0.10908,WDA
-0.349179,0.09653,0.63056,-1.691144,WDA
-0.49431,0.309719,0.356671,0.416435,WDA
-0.49431,-0.329847,0.247116,0.504251,WDA
-0.591063,0.025467,0.13756,0.635975,WDA
-0.204049,0.167593,0.13756,0.635975,WDA
-0.373368,0.132062,0.301894,0.460343,WDA
-0.663628,0.09653,0.575783,-1.032526,WDA
-0.518498,0.025467,0.411449,0.284711,WDA
-0.083107,0.132062,0.247116,0.10908,WDA
-0.276614,0.309719,-0.136329,-0.549539,WDA
-0.49431,-0.081127,0.247116,-0.373907,WDA
-0.566875,0.274187,-0.136329,0.548159,WDA
-0.518498,0.09653,0.247116,0.416435,WDA
-0.204049,0.34525,-0.136329,-1.691144,WDA
-0.421744,0.060999,0.356671,0.196896,WDA
-0.687817,0.09653,0.082782,2.392291,WDA
-0.228237,0.09653,0.411449,1.206777,WDA
-0.518498,0.060999,0.247116,0.328619,WDA
-0.373368,-0.223253,0.028005,-0.198275,WDA
-0.300802,0.238656,0.521005,-0.856894,WDA
-0.470121,0.203124,-0.081551,0.284711,WDA
-0.445933,0.34525,0.247116,0.021264,WDA
-0.566875,0.09653,0.575783,0.504251,WDA
-0.349179,0.238656,0.247116,3.270449,WDA
-0.857136,-0.329847,0.63056,-1.076433,WDA
-0.058918,-0.045596,0.521005,-0.198275,WDA
-0.204049,-0.15219,1.233116,-0.198275,WDA
-0.712005,0.274187,0.356671,-0.593447,WDA
-0.566875,0.167593,0.192338,0.021264,WDA
-0.349179,0.132062,0.247116,-0.417815,WDA
-0.349179,0.558438,0.082782,-0.593447,WDA
-0.155672,-0.365378,0.63056,0.460343,WDA
-0.663628,0.132062,0.521005,-0.066552,WDA
-0.276614,0.167593,0.301894,0.460343,WDA
-0.687817,0.203124,0.247116,-0.066552,WDA
-0.252426,0.167593,-0.136329,0.196896,WDA
-0.349179,0.167593,0.466227,0.196896,WDA
-0.324991,0.09653,-0.081551,1.294593,WDA
-0.349179,0.309719,0.13756,0.635975,WDA
-0.276614,0.274187,0.63056,0.152988,WDA
-0.300802,0.09653,0.466227,-0.022644,WDA
-0.445933,0.132062,0.192338,0.548159,WDA
-0.131484,0.203124,0.356671,-0.769078,WDA
-0.058918,-0.223253,1.12356,-0.637354,WDA
-0.324991,0.09653,0.466227,-0.549539,WDA
-0.349179,0.34525,0.301894,0.592067,WDA
-0.276614,0.132062,0.192338,0.065172,WDA
-0.63944,0.09653,0.028005,0.987238,WDA
-0.228237,0.238656,0.411449,0.240804,WDA
-0.542686,-0.081127,-0.245884,-0.505631,WDA
-0.373368,-0.187721,0.028005,0.548159,WDA
-0.349179,0.203124,0.411449,0.372527,WDA
-0.349179,0.203124,0.575783,0.240804,WDA
-0.470121,0.274187,0.13756,0.416435,WDA
-0.63944,-0.010064,0.356671,-0.769078,WDA
-0.78457,0.203124,0.740116,-1.647236,WDA
-0.276614,0.09653,0.301894,0.94333,WDA
-0.373368,0.274187,0.247116,0.196896,WDA
-0.300802,-0.010064,0.411449,0.284711,WDA
-0.252426,-0.010064,0.685338,-1.339881,WDA
-0.760382,0.59397,0.685338,-0.329999,WDA
-0.276614,0.167593,0.411449,0.10908,WDA
-0.518498,0.167593,0.356671,-0.286091,WDA
-0.663628,0.34525,0.247116,0.372527,WDA
-0.324991,0.060999,0.192338,0.504251,WDA
-0.349179,0.59397,0.411449,-0.286091,WDA
-0.63944,0.380781,0.521005,3.182633,WDA
-0.397556,-0.045596,0.13756,1.601949,WDA
-0.615252,0.451844,0.411449,1.382409,WDA
-0.63944,0.132062,0.13756,0.152988,WDA
-0.03473,0.309719,0.63056,0.460343,WDA
-0.63944,0.132062,0.356671,-0.198275,WDA
-0.397556,0.132062,0.466227,0.548159,WDA
-0.324991,0.309719,0.13756,0.723791,WDA
-0.445933,0.09653,0.575783,0.592067,WDA
-0.49431,0.380781,0.356671,-0.856894,WDA
-0.324991,0.274187,0.301894,0.196896,WDA
-0.397556,0.274187,0.575783,-1.603328,WDA
-0.397556,0.309719,0.411449,0.987238,WDA
-0.712005,0.274187,0.356671,0.065172,WDA
-0.421744,0.238656,0.794894,0.152988,WDA
-0.276614,0.274187,0.301894,-0.461723,WDA
-0.131484,0.060999,0.301894,0.460343,WDA
-0.421744,0.09653,0.685338,-0.461723,WDA
-0.324991,-0.15219,-0.300662,3.138725,WDA
-0.591063,0.34525,0.521005,-1.252065,WDA
-0.542686,0.274187,0.411449,0.679883,WDA
-0.397556,0.309719,0.301894,-0.11046,WDA
-0.373368,0.380781,0.192338,0.767698,WDA
-0.49431,0.34525,0.63056,0.284711,WDA
-0.373368,0.274187,0.301894,0.723791,WDA
-0.373368,0.060999,0.192338,0.284711,WDA
-0.010541,0.09653,0.247116,0.679883,WDA
-0.252426,0.380781,0.466227,-0.286091,WDA
-0.566875,0.416313,0.301894,-0.461723,WDA
-0.324991,-0.187721,0.740116,-1.515512,WDA
-0.155672,0.09653,0.356671,1.338501,WDA
-0.228237,0.203124,0.247116,-0.505631,WDA
-0.324991,0.309719,0.301894,0.855514,WDA
-0.591063,0.309719,-0.081551,0.021264,WDA
-0.397556,0.34525,-0.081551,0.635975,WDA
-0.252426,0.238656,0.575783,0.196896,WDA
-0.445933,0.238656,0.082782,0.416435,WDA
-0.470121,0.309719,0.685338,0.021264,WDA
-0.421744,0.274187,0.411449,-0.329999,WDA
-0.63944,0.274187,0.575783,2.260567,WDA
-0.324991,0.203124,0.301894,0.328619,WDA
-0.276614,0.09653,0.63056,0.284711,WDA
-0.03473,0.167593,0.028005,0.021264,WDA
-0.566875,0.238656,0.740116,1.382409,WDA
-0.17986,0.238656,0.411449,0.372527,WDA
-0.445933,0.380781,-0.245884,1.075054,WDA
-0.228237,-0.045596,0.685338,2.216659,WDA
-0.615252,0.416313,0.356671,0.021264,WDA
-0.276614,0.167593,0.356671,0.548159,WDA
-0.63944,-0.329847,0.904449,0.723791,WDA
-0.373368,0.167593,-0.191106,1.601949,WDA
-0.204049,0.238656,0.575783,0.416435,WDA
-0.397556,0.487376,0.082782,-0.549539,WDA
-0.542686,0.274187,0.794894,-1.295973,WDA
0.062024,0.132062,0.849672,-0.812986,WDA
-0.421744,0.34525,0.356671,-0.242183,WDA
-0.373368,0.34525,0.028005,-0.242183,WDA
-0.542686,0.132062,0.575783,-0.022644,WDA
-0.010541,0.060999,0.740116,0.021264,WDA
-0.445933,0.238656,0.466227,-0.066552,WDA
-1.316715,-0.116658,0.192338,-0.154368,WDA
-0.373368,0.451844,-0.245884,4.368146,WDA
-0.373368,0.487376,-0.684107,0.94333,WDA
-0.324991,0.203124,0.63056,0.152988,WDA
-0.349179,0.309719,0.63056,0.372527,WDA
0.037835,0.274187,-0.081551,-0.505631,WDA
-0.445933,-0.116658,0.192338,-0.066552,WDA
-0.591063,0.274187,0.13756,-0.461723,WDA
-0.397556,0.416313,0.466227,-0.022644,WDA
-0.445933,0.380781,0.794894,1.338501,WDA
-0.470121,0.487376,0.13756,-0.022644,WDA
-0.397556,0.309719,0.247116,0.021264,WDA
-0.591063,0.34525,0.849672,-0.417815,WDA
-0.421744,0.238656,0.521005,0.196896,WDA
-0.204049,0.238656,0.13756,2.436199,WDA
-0.131484,0.167593,0.849672,0.416435,WDA
-0.470121,0.238656,0.794894,-0.461723,WDA
-0.300802,0.167593,0.794894,-0.856894,WDA
-0.49431,0.309719,0.13756,0.679883,WDA
-0.470121,0.309719,0.685338,1.689764,WDA
-0.300802,0.34525,0.521005,0.504251,WDA
-0.518498,0.203124,0.13756,3.314357,WDA
0.062024,0.274187,0.028005,-1.866776,WDA
-0.107295,0.274187,0.028005,0.328619,WDA
-0.736194,0.34525,0.301894,0.152988,WDA
-0.518498,0.522907,0.13756,4.71941,WDA
-0.228237,0.167593,0.13756,-0.769078,WDA
-0.421744,0.487376,0.247116,-0.769078,WDA
-0.349179,0.416313,0.356671,-1.691144,WDA
-0.518498,0.09653,0.247116,0.811606,WDA
-0.421744,0.167593,0.247116,0.240804,WDA
-0.470121,0.274187,0.356671,0.460343,WDA
-0.228237,0.203124,0.575783,1.909304,WDA
-0.445933,0.09653,0.356671,0.679883,WDA
-0.445933,0.238656,-0.464995,0.987238,WDA
-0.542686,-0.045596,0.411449,0.372527,WDA
-0.324991,0.025467,-0.191106,0.152988,WDA
-0.421744,0.451844,0.521005,0.10908,WDA
-0.445933,0.487376,0.301894,-0.066552,WDA
-0.63944,0.451844,0.794894,-1.032526,WDA
-0.252426,0.238656,0.356671,1.426317,WDA
0.013647,-0.116658,0.521005,0.723791,WDA
-0.49431,0.34525,0.849672,0.416435,WDA
-0.857136,0.34525,-0.410218,-0.154368,WDA
-0.107295,0.203124,-0.300662,0.240804,WDA
-0.373368,0.238656,0.575783,0.284711,WDA
-0.542686,0.274187,0.411449,1.909304,WDA
-0.421744,0.060999,0.356671,0.372527,WDA
-0.010541,0.167593,0.466227,0.416435,WDA
-0.445933,0.309719,0.740116,0.284711,WDA
-0.518498,0.34525,0.411449,0.065172,WDA
0.062024,0.132062,0.082782,2.348383,WDA
-0.397556,0.238656,0.63056,-0.066552,WDA
-0.49431,0.309719,0.356671,0.152988,WDA
-0.300802,0.274187,0.849672,0.635975,WDA
-0.349179,0.238656,0.411449,0.372527,WDA
-0.663628,0.629501,-0.300662,3.841252,WDA
-0.397556,0.309719,0.082782,0.767698,WDA
-0.373368,0.203124,0.521005,-1.164249,WDA
-0.252426,0.34525,0.466227,0.284711,WDA
-0.373368,0.309719,0.411449,-0.11046,WDA
-0.228237,0.309719,0.301894,0.723791,WDA
-0.131484,0.203124,0.082782,1.77758,WDA
-0.445933,0.487376,0.466227,0.723791,WDA
-0.397556,0.274187,0.521005,1.645856,WDA
-0.421744,-0.010064,0.63056,-0.198275,WDA
-0.252426,0.309719,0.575783,0.635975,WDA
-0.349179,0.274187,0.466227,0.372527,WDA
-0.03473,0.274187,0.13756,0.284711,WDA
-0.49431,0.380781,0.575783,-1.427697,WDA
-0.349179,0.060999,0.904449,0.416435,WDA
-0.397556,0.416313,0.247116,0.240804,WDA
-0.300802,0.487376,0.356671,0.10908,WDA
-0.204049,0.558438,0.028005,-0.022644,WDA
-0.300802,0.59397,0.028005,-0.681262,WDA
-0.058918,-0.045596,0.63056,-0.637354,WDA
-0.397556,0.416313,-0.081551,0.416435,WDA
-0.349179,0.451844,0.466227,0.416435,WDA
-0.470121,0.238656,0.301894,0.504251,WDA
-0.17986,0.274187,0.247116,0.065172,WDA
-0.542686,0.558438,0.356671,0.504251,WDA
0.062024,0.203124,0.575783,-0.11046,WDA
-0.204049,0.380781,0.356671,0.328619,WDA
-0.276614,0.380781,0.685338,0.548159,WDA
-0.276614,0.34525,0.794894,-0.900802,WDA
-0.010541,0.238656,0.356671,0.021264,WDA
-0.276614,0.167593,0.63056,-0.198275,WDA
-0.155672,0.34525,0.849672,-1.647236,WDA
-0.228237,0.309719,0.466227,0.679883,WDA
-0.300802,0.380781,0.247116,0.504251,WDA
-0.300802,0.416313,0.028005,-0.593447,WDA
0.013647,0.238656,-0.081551,-0.417815,WDA
0.037835,0.132062,0.685338,-0.856894,WDA
-0.397556,0.274187,0.521005,-0.11046,WDA
-0.373368,0.380781,0.466227,0.94333,WDA
-0.228237,0.167593,-0.081551,2.963094,WDA
-0.300802,0.522907,0.411449,0.767698,WDA
-0.397556,0.203124,0.356671,0.504251,WDA
-0.252426,0.34525,0.63056,0.460343,WDA
-0.324991,0.416313,0.794894,-1.208157,WDA
-0.349179,0.309719,0.575783,0.767698,WDA
-0.349179,0.558438,0.192338,0.635975,WDA
-0.010541,0.132062,0.192338,1.382409,WDA
-0.349179,0.274187,0.411449,0.548159,WDA
-0.17986,0.522907,-0.081551,1.031146,WDA
-0.276614,0.451844,-0.026773,-0.461723,WDA
-0.204049,0.451844,0.575783,-0.988618,WDA
-0.276614,0.380781,0.63056,0.679883,WDA
-0.421744,0.700564,0.740116,0.679883,WDA
-0.228237,0.167593,0.685338,0.635975,WDA
-0.228237,0.025467,0.466227,0.635975,WDA
-0.204049,0.309719,0.63056,0.10908,WDA
-0.276614,0.451844,-0.245884,-0.812986,WDA
-9.29889,0.380781,0.356671,0.021264,WDA
-0.276614,0.380781,0.411449,0.328619,WDA
-0.058918,0.274187,0.466227,0.152988,WDA
-0.010541,0.238656,0.411449,0.152988,WDA
-0.252426,0.309719,1.014005,0.679883,WDA
-0.373368,0.309719,0.13756,-1.164249,WDA
-0.276614,0.416313,0.411449,0.855514,WDA
-0.252426,0.380781,0.301894,0.196896,WDA
-0.083107,0.203124,0.575783,0.460343,WDA
-0.300802,0.558438,0.411449,1.514133,WDA
-0.010541,0.380781,0.301894,-0.461723,WDA
-0.373368,0.238656,0.685338,-0.242183,WDA
-0.204049,0.274187,0.301894,1.16287,WDA
-0.204049,0.274187,0.740116,0.328619,WDA
-0.445933,0.451844,0.301894,0.152988,WDA
-0.155672,0.34525,0.247116,0.723791,WDA
-0.058918,0.522907,-0.300662,1.426317,WDA
-0.228237,0.59397,0.521005,-0.72517,WDA
-0.083107,0.09653,0.466227,1.865396,WDA
-0.421744,0.949284,0.192338,0.152988,WDA
-0.03473,0.309719,0.192338,1.294593,WDA
-1.050643,-0.329847,0.301894,-0.066552,WDA
-0.252426,0.522907,0.959227,0.723791,WDA
-0.349179,0.59397,0.411449,0.855514,WDA
-0.470121,0.380781,0.794894,-0.066552,WDA
-0.421744,0.59397,0.028005,-0.198275,WDA
-0.373368,0.522907,0.466227,1.689764,WDA
-0.204049,0.34525,0.685338,0.372527,WDA
-0.566875,0.34525,0.521005,-0.637354,WDA
-0.131484,0.487376,0.247116,-0.11046,WDA
-0.204049,0.487376,0.575783,0.767698,WDA
0.037835,0.380781,0.301894,0.987238,WDA
-0.058918,0.451844,0.247116,0.416435,WDA
-0.058918,0.416313,0.301894,0.592067,WDA
-0.421744,0.522907,0.247116,0.416435,WDA
-0.131484,0.629501,0.356671,-0.681262,WDA
-0.107295,0.416313,0.466227,0.548159,WDA
-0.252426,0.380781,0.575783,0.811606,WDA
-0.107295,0.274187,0.411449,0.504251,WDA
-0.17986,0.416313,0.466227,0.065172,WDA
-0.204049,0.451844,0.849672,0.372527,WDA
-0.276614,0.309719,0.63056,0.94333,WDA
-0.131484,0.060999,1.287894,0.021264,WDA
-0.445933,0.380781,0.356671,0.372527,WDA
-0.276614,0.665033,0.685338,0.152988,WDA
-0.421744,0.59397,0.685338,-0.549539,WDA
-0.03473,0.629501,0.247116,-0.066552,WDA
-0.300802,0.487376,0.356671,-0.242183,WDA
-0.155672,0.487376,0.740116,-0.154368,WDA
-0.083107,0.167593,0.740116,1.206777,WDA
-0.300802,0.416313,0.521005,-0.72517,WDA
-0.276614,0.416313,0.794894,-0.329999,WDA
-0.155672,0.380781,0.575783,-0.242183,WDA
-0.324991,0.629501,0.356671,0.548159,WDA
-0.155672,0.380781,0.740116,0.592067,WDA
-0.17986,0.416313,0.794894,0.987238,WDA
-0.204049,0.416313,0.63056,0.152988,WDA
-0.155672,0.167593,0.521005,0.723791,WDA
-0.349179,0.558438,0.301894,0.504251,WDA
-0.17986,0.522907,0.192338,0.94333,WDA
-0.228237,0.203124,0.301894,0.284711,WDA
-0.324991,0.487376,0.63056,-1.910684,WDA
-0.421744,0.451844,0.575783,0.152988,WDA
-0.300802,0.558438,1.178338,-0.812986,WDA
-0.228237,0.416313,0.356671,0.152988,WDA
-0.17986,0.203124,0.466227,0.240804,WDA
-0.300802,0.558438,0.685338,1.733672,WDA
-0.17986,0.487376,0.028005,-0.505631,WDA
-0.107295,0.203124,1.12356,-0.681262,WDA
-0.518498,0.025467,0.63056,-0.154368,WDA
-0.518498,0.451844,0.794894,2.743554,WDA
-0.083107,0.487376,0.466227,-1.120341,WDA
-0.010541,0.34525,1.068783,0.065172,WDA
-0.204049,0.629501,0.356671,0.460343,WDA
0.255531,0.132062,0.356671,-1.164249,WDA
-0.276614,0.522907,1.014005,0.899422,WDA
-0.107295,0.487376,0.685338,0.284711,WDA
-0.131484,0.416313,0.63056,0.460343,WDA
-0.17986,0.629501,0.466227,0.679883,WDA
-0.058918,0.380781,0.521005,0.548159,WDA
-0.107295,0.487376,0.575783,0.372527,WDA
-0.204049,0.34525,0.63056,0.416435,WDA
-0.736194,0.060999,0.028005,0.284711,WDA
-0.204049,0.380781,0.521005,0.328619,WDA
-0.155672,0.380781,0.356671,0.196896,WDA
0.328096,0.380781,0.356671,-0.11046,WDA
-0.058918,0.451844,0.521005,0.196896,WDA
-0.107295,0.558438,0.575783,-0.154368,WDA
-0.083107,0.558438,0.685338,0.460343,WDA
-0.155672,0.487376,0.63056,0.065172,WDA
-0.300802,0.060999,0.356671,0.811606,WDA
-0.17986,0.522907,0.466227,1.031146,WDA
-0.107295,0.629501,0.411449,1.031146,WDA
-0.324991,0.487376,0.356671,0.065172,WDA
-0.17986,0.59397,0.247116,-2.130223,WDA
-0.107295,0.487376,0.794894,0.416435,WDA
-0.204049,0.487376,1.178338,0.372527,WDA
0.158777,0.59397,0.411449,-0.022644,WDA
-0.373368,0.416313,0.192338,-0.242183,WDA
-0.058918,0.700564,0.411449,0.987238,WDA
-0.228237,0.451844,0.63056,0.240804,WDA
-0.228237,0.451844,0.356671,0.328619,WDA
-0.470121,0.380781,0.521005,-0.900802,WDA
0.037835,0.416313,0.849672,0.987238,WDA
-0.155672,0.665033,0.63056,-0.900802,WDA
-0.349179,0.84269,0.301894,2.963094,WDA
-0.155672,0.487376,0.959227,0.723791,WDA
0.037835,0.487376,1.014005,0.021264,WDA
-0.083107,0.522907,0.575783,0.767698,WDA
-0.107295,0.522907,0.301894,0.592067,WDA
-0.083107,0.807158,0.13756,3.929067,WDA
-0.228237,0.274187,0.521005,-0.242183,WDA
-0.058918,0.416313,0.740116,0.240804,WDA
0.086212,0.558438,0.356671,1.16287,WDA
-0.252426,0.558438,0.63056,0.372527,WDA
-0.010541,0.59397,0.521005,0.548159,WDA
-0.107295,0.665033,0.13756,1.294593,WDA
-0.349179,0.700564,-0.081551,0.460343,WDA
-0.083107,0.416313,0.521005,0.592067,WDA
-0.228237,0.487376,0.356671,0.196896,WDA
-0.324991,0.416313,0.904449,-0.373907,WDA
-0.397556,0.416313,0.301894,0.987238,WDA
-0.010541,0.59397,0.63056,0.548159,WDA
-0.17986,0.167593,0.411449,1.16287,WDA
-0.03473,0.416313,1.068783,-1.427697,WDA
-0.300802,0.629501,0.466227,1.075054,WDA
-0.058918,0.380781,0.904449,0.679883,WDA
-0.155672,0.700564,0.301894,0.679883,WDA
-0.324991,0.416313,0.301894,0.372527,WDA
-0.107295,0.59397,0.411449,0.635975,WDA
0.037835,0.34525,0.521005,0.328619,WDA
-0.083107,0.522907,0.63056,0.723791,WDA
-0.397556,0.416313,0.247116,0.592067,WDA
-0.058918,0.558438,0.521005,0.548159,WDA
-0.010541,0.309719,0.411449,0.416435,WDA
-0.17986,0.416313,0.849672,0.767698,WDA
-0.107295,0.629501,0.794894,-0.988618,WDA
-0.155672,0.487376,0.794894,0.460343,WDA
0.110401,0.59397,0.247116,-0.066552,WDA
0.158777,0.629501,0.575783,0.240804,WDA
-0.300802,0.416313,0.192338,0.10908,WDA
-0.131484,0.167593,0.63056,0.811606,WDA
-0.155672,0.487376,0.685338,0.855514,WDA
0.013647,0.522907,0.028005,2.436199,WDA
0.134589,0.558438,0.411449,-0.329999,WDA
-0.010541,0.59397,1.178338,3.753436,WDA
-0.083107,0.629501,0.63056,0.065172,WDA
0.207154,0.203124,1.014005,2.83137,WDA
-0.228237,0.309719,0.521005,0.679883,WDA
0.110401,0.487376,0.521005,-0.286091,WDA
0.110401,0.558438,0.740116,0.723791,WDA
-0.17986,0.309719,0.247116,0.196896,WDA
-0.228237,0.522907,0.13756,-0.900802,WDA
-0.107295,0.665033,0.63056,0.460343,WDA
-0.131484,0.451844,0.411449,0.679883,WDA
-0.566875,0.203124,-0.410218,1.16287,WDA
-0.204049,0.629501,0.521005,0.679883,WDA
-0.058918,0.665033,0.192338,1.689764,WDA
-0.300802,0.700564,0.411449,0.196896,WDA
-0.17986,0.274187,0.63056,-0.769078,WDA
-0.204049,0.807158,0.466227,-0.242183,WDA
-0.131484,0.487376,0.356671,0.328619,WDA
-0.349179,0.274187,1.397449,-1.295973,WDA
-0.204049,0.203124,1.12356,0.372527,WDA
-0.131484,0.416313,0.794894,0.679883,WDA
-0.058918,0.736096,0.685338,0.328619,WDA
0.013647,0.274187,0.63056,-1.120341,WDA
0.110401,0.59397,0.521005,1.470225,WDA
0.037835,0.451844,0.740116,0.372527,WDA
0.013647,0.736096,0.13756,-0.900802,WDA
-0.010541,0.451844,1.014005,-0.900802,WDA
-0.276614,0.487376,0.356671,-1.866776,WDA
-0.155672,0.380781,0.849672,0.372527,WDA
0.062024,0.629501,0.575783,1.909304,WDA
0.037835,0.665033,0.192338,-0.94471,WDA
-0.058918,0.487376,0.63056,0.504251,WDA
-0.058918,0.416313,0.63056,0.196896,WDA
0.352285,0.380781,0.849672,0.152988,WDA
0.255531,0.558438,0.685338,0.240804,WDA
0.279719,0.59397,0.356671,4.324238,WDA
0.086212,0.522907,0.192338,-0.198275,WDA
-0.228237,0.203124,0.356671,0.548159,WDA
-0.131484,0.522907,0.411449,0.372527,WDA
-0.03473,0.665033,0.63056,0.152988,WDA
-0.276614,0.522907,0.13756,0.152988,WDA
-0.03473,0.132062,0.247116,0.767698,WDA
0.110401,0.34525,0.521005,0.548159,WDA
0.037835,0.487376,0.849672,-0.154368,WDA
-0.010541,0.380781,0.521005,0.811606,WDA
0.013647,0.451844,0.740116,0.723791,WDA
-0.131484,0.451844,0.575783,-0.417815,WDA
-0.083107,0.629501,0.575783,0.372527,WDA
0.013647,0.736096,0.301894,-0.549539,WDA
-0.058918,0.59397,0.63056,0.811606,WDA
0.110401,0.487376,0.740116,1.031146,WDA
0.303908,0.451844,0.466227,-0.94471,WDA
0.110401,0.665033,0.192338,-0.329999,WDA
-0.107295,0.416313,0.247116,0.592067,WDA
0.086212,0.274187,0.356671,0.460343,WDA
0.062024,0.416313,1.068783,0.592067,WDA
0.328096,0.700564,0.356671,1.075054,WDA
-0.058918,0.665033,0.466227,0.372527,WDA
-0.083107,0.59397,0.575783,0.504251,WDA
-0.083107,0.629501,0.575783,0.592067,WDA
-0.300802,0.025467,0.192338,0.021264,WDA
-0.058918,0.309719,0.575783,0.021264,WDA
0.013647,0.487376,0.192338,1.206777,WDA
0.400661,0.878221,-0.191106,0.284711,WDA
0.182966,0.380781,0.63056,0.592067,WDA
-0.058918,0.629501,0.794894,1.514133,WDA
-0.155672,0.34525,0.301894,0.284711,WDA
-0.010541,0.84269,0.521005,0.679883,WDA
-0.131484,0.558438,0.301894,0.592067,WDA
0.134589,0.522907,0.740116,0.548159,WDA
-0.107295,0.59397,0.575783,0.504251,WDA
-0.204049,0.34525,0.247116,0.372527,WDA
0.231343,0.487376,1.397449,-1.032526,WDA
-0.131484,0.665033,0.63056,0.767698,WDA
-0.010541,0.949284,0.904449,-1.208157,WDA
0.037835,0.380781,0.740116,0.811606,WDA
0.062024,0.629501,0.685338,1.601949,WDA
-0.010541,0.451844,0.794894,0.196896,WDA
0.110401,0.736096,0.575783,1.250685,WDA
0.231343,0.487376,0.740116,0.635975,WDA
-0.058918,0.380781,0.575783,0.240804,WDA
0.158777,0.416313,0.521005,0.987238,WDA
0.207154,0.238656,0.192338,-0.329999,WDA
-0.131484,0.487376,0.301894,1.118962,WDA
-0.083107,0.629501,0.849672,-1.076433,WDA
0.134589,0.522907,0.740116,0.416435,WDA
-0.058918,0.451844,0.301894,0.94333,WDA
0.134589,0.167593,0.685338,0.592067,WDA
-0.204049,0.309719,0.301894,0.855514,WDA
-0.083107,0.380781,0.575783,0.723791,WDA
-0.17986,0.522907,0.521005,0.10908,WDA
0.037835,0.84269,0.794894,-0.066552,WDA
-0.107295,0.736096,0.575783,0.284711,WDA
-0.010541,0.736096,0.575783,0.021264,WDA
0.037835,0.380781,0.849672,2.436199,WDA
-0.349179,0.700564,-0.026773,0.021264,WDA
-0.03473,0.629501,0.794894,0.94333,WDA
0.062024,0.665033,0.904449,-0.11046,WDA
0.182966,0.807158,0.13756,0.811606,WDA
0.062024,0.629501,1.12356,-1.295973,WDA
-0.300802,0.060999,0.192338,0.328619,WDA
0.255531,0.522907,0.904449,0.196896,WDA
-0.324991,-0.258784,-0.081551,0.284711,WDA
0.279719,0.522907,0.740116,1.382409,WDA
0.062024,0.629501,0.466227,0.328619,WDA
0.062024,0.487376,1.233116,1.953212,WDA
0.158777,0.309719,0.521005,1.558041,WDA
-0.03473,0.629501,0.740116,0.987238,WDA
-0.228237,0.380781,0.521005,1.426317,WDA
-0.204049,0.167593,0.740116,-0.856894,WDA
0.328096,0.665033,1.12356,-0.812986,WDA
0.013647,0.629501,0.904449,0.460343,WDA
-0.083107,0.59397,0.466227,0.723791,WDA
0.231343,0.558438,1.12356,-0.11046,WDA
0.158777,0.878221,0.685338,0.284711,WDA
0.110401,0.167593,0.192338,0.284711,WDA
-0.03473,0.451844,0.13756,1.99712,WDA
-0.03473,0.629501,0.794894,0.635975,WDA
0.013647,0.522907,0.466227,0.284711,WDA
0.134589,0.558438,0.794894,0.899422,WDA
-0.03473,0.309719,0.247116,1.294593,WDA
