@relation sdss-restas.dat-SOM_PACK-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute resta1 numeric
@attribute resta2 numeric
@attribute resta3 numeric
@attribute resta4 numeric
@attribute class {QSO,WDA,WDB}

@data
0.837578,0.841064,0.846963,0.412981,WDA
0.830196,0.850795,0.851746,0.541133,WDA
0.809893,0.850795,0.818269,0.462588,WDA
0.824659,0.854038,0.818269,0.520463,WDA
0.835733,0.844307,0.875658,0.479124,WDA
0.820967,0.844307,0.832616,0.499793,WDA
0.819121,0.850795,0.885222,0.462588,WDA
0.822813,0.847551,0.86131,0.429516,WDA
0.806202,0.847551,0.875658,0.673419,WDA
0.830196,0.841064,0.851746,0.491525,WDA
0.833887,0.831333,0.88044,0.487391,WDA
0.852344,0.83782,0.827834,0.462588,WDA
0.811739,0.844307,0.890005,0.59074,WDA
0.84127,0.844307,0.86131,0.495659,WDA
0.820967,0.857282,0.803922,0.561802,WDA
0.837578,0.818359,0.885222,0.669285,WDA
0.808047,0.860525,0.856528,0.462588,WDA
0.833887,0.83782,0.856528,0.512195,WDA
0.806202,0.79241,0.904352,0.528731,WDA
0.826504,0.83782,0.808704,0.61141,WDA
0.839424,0.844307,0.875658,0.499793,WDA
0.824659,0.867013,0.832616,0.408847,WDA
0.813584,0.847551,0.894787,0.33857,WDA
0.859727,0.834577,0.89957,0.384043,WDA
0.822813,0.854038,0.856528,0.437784,WDA
0.826504,0.854038,0.827834,0.437784,WDA
0.813584,0.834577,0.875658,0.458454,WDA
0.85419,0.82809,0.890005,0.462588,WDA
0.820967,0.844307,0.866093,0.45432,WDA
0.754522,0.811872,0.842181,0.446052,WDA
0.826504,0.863769,0.803922,0.871848,WDA
0.826504,0.867013,0.765662,0.549401,WDA
0.830196,0.841064,0.88044,0.47499,WDA
0.82835,0.850795,0.88044,0.495659,WDA
0.857881,0.847551,0.818269,0.412981,WDA
0.820967,0.811872,0.842181,0.45432,WDA
0.809893,0.847551,0.837398,0.417115,WDA
0.824659,0.860525,0.866093,0.458454,WDA
0.820967,0.857282,0.894787,0.586606,WDA
0.819121,0.867013,0.837398,0.458454,WDA
0.824659,0.850795,0.846963,0.462588,WDA
0.809893,0.854038,0.89957,0.421248,WDA
0.822813,0.844307,0.870875,0.479124,WDA
0.839424,0.844307,0.837398,0.689955,WDA
0.844961,0.83782,0.89957,0.499793,WDA
0.819121,0.844307,0.894787,0.417115,WDA
0.832041,0.83782,0.894787,0.379909,WDA
0.817276,0.850795,0.837398,0.524597,WDA
0.819121,0.850795,0.885222,0.619678,WDA
0.832041,0.854038,0.870875,0.508061,WDA
0.81543,0.841064,0.837398,0.772633,WDA
0.859727,0.847551,0.827834,0.284828,WDA
0.846807,0.847551,0.827834,0.491525,WDA
0.798819,0.854038,0.851746,0.47499,WDA
0.81543,0.870256,0.837398,0.904919,WDA
0.837578,0.83782,0.837398,0.388177,WDA
0.822813,0.867013,0.846963,0.388177,WDA
0.82835,0.860525,0.856528,0.301364,WDA
0.81543,0.831333,0.846963,0.536999,WDA
0.822813,0.83782,0.846963,0.483258,WDA
0.819121,0.847551,0.856528,0.503927,WDA
0.837578,0.841064,0.875658,0.640347,WDA
0.820967,0.831333,0.856528,0.524597,WDA
0.820967,0.844307,0.784792,0.553535,WDA
0.813584,0.818359,0.86131,0.495659,WDA
0.830196,0.824846,0.808704,0.47499,WDA
0.822813,0.863769,0.870875,0.470856,WDA
0.820967,0.867013,0.851746,0.45432,WDA
0.806202,0.863769,0.894787,0.363373,WDA
0.835733,0.844307,0.856528,0.594874,WDA
0.856035,0.811872,0.870875,0.528731,WDA
0.817276,0.854038,0.89957,0.499793,WDA
0.78959,0.854038,0.789574,0.446052,WDA
0.846807,0.841064,0.799139,0.483258,WDA
0.826504,0.844307,0.875658,0.487391,WDA
0.813584,0.847551,0.86131,0.640347,WDA
0.822813,0.82809,0.856528,0.495659,WDA
0.85419,0.83782,0.866093,0.499793,WDA
0.820967,0.850795,0.890005,0.487391,WDA
0.81543,0.854038,0.86131,0.466722,WDA
0.859727,0.834577,0.832616,0.681687,WDA
0.824659,0.844307,0.88044,0.45432,WDA
0.817276,0.850795,0.856528,0.47499,WDA
0.832041,0.847551,0.89957,0.520463,WDA
0.82835,0.844307,0.86131,0.495659,WDA
0.804356,0.879987,0.799139,0.822241,WDA
0.824659,0.850795,0.832616,0.532865,WDA
0.826504,0.841064,0.870875,0.350971,WDA
0.835733,0.854038,0.866093,0.487391,WDA
0.826504,0.850795,0.86131,0.450186,WDA
0.837578,0.850795,0.851746,0.528731,WDA
0.844961,0.841064,0.832616,0.627945,WDA
0.820967,0.867013,0.866093,0.528731,WDA
0.824659,0.847551,0.870875,0.615544,WDA
0.822813,0.821602,0.88044,0.441918,WDA
0.835733,0.850795,0.875658,0.520463,WDA
0.82835,0.847551,0.866093,0.495659,WDA
0.852344,0.847551,0.837398,0.487391,WDA
0.817276,0.857282,0.875658,0.326168,WDA
0.82835,0.82809,0.904352,0.499793,WDA
0.824659,0.860525,0.846963,0.483258,WDA
0.832041,0.867013,0.856528,0.470856,WDA
0.839424,0.8735,0.827834,0.458454,WDA
0.832041,0.876743,0.827834,0.396445,WDA
0.850498,0.818359,0.88044,0.400579,WDA
0.824659,0.860525,0.818269,0.499793,WDA
0.82835,0.863769,0.866093,0.499793,WDA
0.819121,0.844307,0.851746,0.508061,WDA
0.84127,0.847551,0.846963,0.466722,WDA
0.813584,0.8735,0.856528,0.508061,WDA
0.859727,0.841064,0.875658,0.450186,WDA
0.839424,0.857282,0.856528,0.491525,WDA
0.833887,0.857282,0.885222,0.512195,WDA
0.833887,0.854038,0.894787,0.375775,WDA
0.85419,0.844307,0.856528,0.462588,WDA
0.833887,0.83782,0.88044,0.441918,WDA
0.843116,0.854038,0.89957,0.305498,WDA
0.837578,0.850795,0.866093,0.524597,WDA
0.832041,0.857282,0.846963,0.508061,WDA
0.832041,0.860525,0.827834,0.404713,WDA
0.856035,0.844307,0.818269,0.421248,WDA
0.857881,0.834577,0.885222,0.379909,WDA
0.824659,0.847551,0.870875,0.450186,WDA
0.826504,0.857282,0.866093,0.549401,WDA
0.837578,0.83782,0.818269,0.739562,WDA
0.832041,0.870256,0.86131,0.532865,WDA
0.824659,0.841064,0.856528,0.508061,WDA
0.835733,0.854038,0.88044,0.503927,WDA
0.830196,0.860525,0.894787,0.346838,WDA
0.82835,0.850795,0.875658,0.532865,WDA
0.82835,0.8735,0.842181,0.520463,WDA
0.85419,0.834577,0.842181,0.59074,WDA
0.82835,0.847551,0.86131,0.512195,WDA
0.84127,0.870256,0.818269,0.557668,WDA
0.833887,0.863769,0.823051,0.417115,WDA
0.839424,0.863769,0.875658,0.367507,WDA
0.833887,0.857282,0.88044,0.524597,WDA
0.822813,0.886474,0.890005,0.524597,WDA
0.837578,0.83782,0.885222,0.520463,WDA
0.837578,0.824846,0.866093,0.520463,WDA
0.839424,0.850795,0.88044,0.470856,WDA
0.833887,0.863769,0.803922,0.384043,WDA
0.145441,0.857282,0.856528,0.462588,WDA
0.833887,0.857282,0.86131,0.491525,WDA
0.850498,0.847551,0.866093,0.47499,WDA
0.85419,0.844307,0.86131,0.47499,WDA
0.835733,0.850795,0.913917,0.524597,WDA
0.826504,0.850795,0.837398,0.350971,WDA
0.833887,0.860525,0.86131,0.541133,WDA
0.835733,0.857282,0.851746,0.479124,WDA
0.848653,0.841064,0.875658,0.503927,WDA
0.832041,0.8735,0.86131,0.603142,WDA
0.85419,0.857282,0.851746,0.417115,WDA
0.826504,0.844307,0.885222,0.437784,WDA
0.839424,0.847551,0.851746,0.57007,WDA
0.839424,0.847551,0.890005,0.491525,WDA
0.820967,0.863769,0.851746,0.47499,WDA
0.843116,0.854038,0.846963,0.528731,WDA
0.850498,0.870256,0.799139,0.594874,WDA
0.837578,0.876743,0.870875,0.392311,WDA
0.848653,0.831333,0.866093,0.636213,WDA
0.822813,0.909179,0.842181,0.47499,WDA
0.852344,0.850795,0.842181,0.582472,WDA
0.774825,0.79241,0.851746,0.45432,WDA
0.835733,0.870256,0.909134,0.528731,WDA
0.82835,0.876743,0.86131,0.541133,WDA
0.819121,0.857282,0.894787,0.45432,WDA
0.822813,0.876743,0.827834,0.441918,WDA
0.826504,0.870256,0.866093,0.619678,WDA
0.839424,0.854038,0.885222,0.495659,WDA
0.811739,0.854038,0.870875,0.400579,WDA
0.844961,0.867013,0.846963,0.450186,WDA
0.839424,0.867013,0.875658,0.532865,WDA
0.857881,0.857282,0.851746,0.553535,WDA
0.850498,0.863769,0.846963,0.499793,WDA
0.850498,0.860525,0.851746,0.516329,WDA
0.822813,0.870256,0.846963,0.499793,WDA
0.844961,0.879987,0.856528,0.396445,WDA
0.846807,0.860525,0.866093,0.512195,WDA
0.835733,0.857282,0.875658,0.536999,WDA
0.846807,0.847551,0.86131,0.508061,WDA
0.84127,0.860525,0.866093,0.466722,WDA
0.839424,0.863769,0.89957,0.495659,WDA
0.833887,0.850795,0.88044,0.549401,WDA
0.844961,0.82809,0.937829,0.462588,WDA
0.820967,0.857282,0.856528,0.495659,WDA
0.833887,0.883231,0.885222,0.47499,WDA
0.822813,0.876743,0.885222,0.408847,WDA
0.852344,0.879987,0.846963,0.45432,WDA
0.832041,0.867013,0.856528,0.437784,WDA
0.843116,0.867013,0.890005,0.446052,WDA
0.848653,0.83782,0.890005,0.574204,WDA
0.832041,0.860525,0.870875,0.392311,WDA
0.833887,0.860525,0.894787,0.429516,WDA
0.843116,0.857282,0.875658,0.437784,WDA
0.830196,0.879987,0.856528,0.512195,WDA
0.843116,0.857282,0.890005,0.516329,WDA
0.84127,0.860525,0.894787,0.553535,WDA
0.839424,0.860525,0.88044,0.47499,WDA
0.843116,0.83782,0.870875,0.528731,WDA
0.82835,0.8735,0.851746,0.508061,WDA
0.84127,0.870256,0.842181,0.549401,WDA
0.837578,0.841064,0.851746,0.487391,WDA
0.830196,0.867013,0.88044,0.280695,WDA
0.822813,0.863769,0.875658,0.47499,WDA
0.832041,0.8735,0.928264,0.384043,WDA
0.837578,0.860525,0.856528,0.47499,WDA
0.84127,0.841064,0.866093,0.483258,WDA
0.832041,0.8735,0.885222,0.623811,WDA
0.84127,0.867013,0.827834,0.412981,WDA
0.846807,0.841064,0.923482,0.396445,WDA
0.81543,0.824846,0.88044,0.446052,WDA
0.81543,0.863769,0.894787,0.718892,WDA
0.848653,0.867013,0.866093,0.355105,WDA
0.85419,0.854038,0.918699,0.466722,WDA
0.839424,0.879987,0.856528,0.503927,WDA
0.874492,0.834577,0.856528,0.350971,WDA
0.833887,0.870256,0.913917,0.545267,WDA
0.846807,0.867013,0.885222,0.487391,WDA
0.844961,0.860525,0.88044,0.503927,WDA
0.84127,0.879987,0.866093,0.524597,WDA
0.850498,0.857282,0.870875,0.512195,WDA
0.846807,0.867013,0.875658,0.495659,WDA
0.839424,0.854038,0.88044,0.499793,WDA
0.798819,0.82809,0.827834,0.487391,WDA
0.839424,0.857282,0.870875,0.491525,WDA
0.843116,0.857282,0.856528,0.479124,WDA
0.88003,0.857282,0.856528,0.450186,WDA
0.850498,0.863769,0.870875,0.479124,WDA
0.846807,0.8735,0.875658,0.446052,WDA
0.848653,0.8735,0.885222,0.503927,WDA
0.843116,0.867013,0.88044,0.466722,WDA
0.832041,0.82809,0.856528,0.536999,WDA
0.84127,0.870256,0.866093,0.557668,WDA
0.846807,0.879987,0.86131,0.557668,WDA
0.830196,0.867013,0.856528,0.466722,WDA
0.84127,0.876743,0.846963,0.260025,WDA
0.846807,0.867013,0.894787,0.499793,WDA
0.839424,0.867013,0.928264,0.495659,WDA
0.86711,0.876743,0.86131,0.458454,WDA
0.826504,0.860525,0.842181,0.437784,WDA
0.850498,0.886474,0.86131,0.553535,WDA
0.837578,0.863769,0.88044,0.483258,WDA
0.837578,0.863769,0.856528,0.491525,WDA
0.819121,0.857282,0.870875,0.375775,WDA
0.857881,0.860525,0.89957,0.553535,WDA
0.843116,0.883231,0.88044,0.375775,WDA
0.82835,0.899449,0.851746,0.739562,WDA
0.843116,0.867013,0.909134,0.528731,WDA
0.857881,0.867013,0.913917,0.462588,WDA
0.848653,0.870256,0.875658,0.532865,WDA
0.846807,0.870256,0.851746,0.516329,WDA
0.848653,0.896205,0.837398,0.830508,WDA
0.837578,0.847551,0.870875,0.437784,WDA
0.850498,0.860525,0.890005,0.483258,WDA
0.861573,0.8735,0.856528,0.57007,WDA
0.835733,0.8735,0.88044,0.495659,WDA
0.85419,0.876743,0.870875,0.512195,WDA
0.846807,0.883231,0.837398,0.582472,WDA
0.82835,0.886474,0.818269,0.503927,WDA
0.848653,0.860525,0.870875,0.516329,WDA
0.837578,0.867013,0.856528,0.479124,WDA
0.830196,0.860525,0.904352,0.425382,WDA
0.824659,0.860525,0.851746,0.553535,WDA
0.85419,0.876743,0.88044,0.512195,WDA
0.84127,0.83782,0.86131,0.57007,WDA
0.852344,0.860525,0.918699,0.326168,WDA
0.832041,0.879987,0.866093,0.561802,WDA
0.850498,0.857282,0.904352,0.524597,WDA
0.843116,0.886474,0.851746,0.524597,WDA
0.830196,0.860525,0.851746,0.495659,WDA
0.846807,0.876743,0.86131,0.520463,WDA
0.857881,0.854038,0.870875,0.491525,WDA
0.848653,0.870256,0.88044,0.528731,WDA
0.824659,0.860525,0.846963,0.516329,WDA
0.850498,0.8735,0.870875,0.512195,WDA
0.85419,0.850795,0.86131,0.499793,WDA
0.84127,0.860525,0.89957,0.532865,WDA
0.846807,0.879987,0.894787,0.367507,WDA
0.843116,0.867013,0.894787,0.503927,WDA
0.863418,0.876743,0.846963,0.45432,WDA
0.86711,0.879987,0.875658,0.483258,WDA
0.832041,0.860525,0.842181,0.470856,WDA
0.844961,0.83782,0.88044,0.536999,WDA
0.843116,0.867013,0.885222,0.541133,WDA
0.856035,0.870256,0.827834,0.689955,WDA
0.865264,0.8735,0.86131,0.429516,WDA
0.85419,0.876743,0.928264,0.813973,WDA
0.848653,0.879987,0.88044,0.466722,WDA
0.870801,0.841064,0.913917,0.72716,WDA
0.837578,0.850795,0.870875,0.524597,WDA
0.863418,0.867013,0.870875,0.43365,WDA
0.863418,0.8735,0.890005,0.528731,WDA
0.84127,0.850795,0.846963,0.479124,WDA
0.837578,0.870256,0.837398,0.375775,WDA
0.846807,0.883231,0.88044,0.503927,WDA
0.844961,0.863769,0.86131,0.524597,WDA
0.811739,0.841064,0.789574,0.57007,WDA
0.839424,0.879987,0.870875,0.524597,WDA
0.850498,0.883231,0.842181,0.619678,WDA
0.832041,0.886474,0.86131,0.479124,WDA
0.84127,0.847551,0.88044,0.388177,WDA
0.839424,0.896205,0.866093,0.437784,WDA
0.844961,0.867013,0.856528,0.491525,WDA
0.82835,0.847551,0.947394,0.33857,WDA
0.839424,0.841064,0.923482,0.495659,WDA
0.844961,0.860525,0.894787,0.524597,WDA
0.850498,0.889718,0.885222,0.491525,WDA
0.856035,0.847551,0.88044,0.355105,WDA
0.863418,0.876743,0.870875,0.599008,WDA
0.857881,0.863769,0.890005,0.495659,WDA
0.856035,0.889718,0.837398,0.375775,WDA
0.85419,0.863769,0.913917,0.375775,WDA
0.833887,0.867013,0.856528,0.284828,WDA
0.843116,0.857282,0.89957,0.495659,WDA
0.859727,0.879987,0.875658,0.640347,WDA
0.857881,0.883231,0.842181,0.371641,WDA
0.850498,0.867013,0.88044,0.508061,WDA
0.850498,0.860525,0.88044,0.479124,WDA
0.881875,0.857282,0.89957,0.47499,WDA
0.874492,0.8735,0.885222,0.483258,WDA
0.876338,0.876743,0.856528,0.867714,WDA
0.861573,0.870256,0.842181,0.441918,WDA
0.837578,0.841064,0.856528,0.512195,WDA
0.844961,0.870256,0.86131,0.495659,WDA
0.852344,0.883231,0.88044,0.47499,WDA
0.833887,0.870256,0.837398,0.47499,WDA
0.852344,0.834577,0.846963,0.532865,WDA
0.863418,0.854038,0.870875,0.512195,WDA
0.857881,0.867013,0.89957,0.446052,WDA
0.85419,0.857282,0.870875,0.536999,WDA
0.856035,0.863769,0.890005,0.528731,WDA
0.844961,0.863769,0.875658,0.421248,WDA
0.848653,0.879987,0.875658,0.495659,WDA
0.856035,0.889718,0.851746,0.408847,WDA
0.850498,0.876743,0.88044,0.536999,WDA
0.863418,0.867013,0.890005,0.557668,WDA
0.878184,0.863769,0.866093,0.371641,WDA
0.863418,0.883231,0.842181,0.429516,WDA
0.846807,0.860525,0.846963,0.516329,WDA
0.861573,0.847551,0.856528,0.503927,WDA
0.859727,0.860525,0.918699,0.516329,WDA
0.88003,0.886474,0.856528,0.561802,WDA
0.850498,0.883231,0.866093,0.495659,WDA
0.848653,0.876743,0.875658,0.508061,WDA
0.848653,0.879987,0.875658,0.516329,WDA
0.832041,0.824846,0.842181,0.462588,WDA
0.850498,0.850795,0.875658,0.462588,WDA
0.856035,0.867013,0.842181,0.574204,WDA
0.885567,0.902692,0.808704,0.487391,WDA
0.868955,0.857282,0.88044,0.516329,WDA
0.850498,0.879987,0.894787,0.603142,WDA
0.843116,0.854038,0.851746,0.487391,WDA
0.85419,0.899449,0.870875,0.524597,WDA
0.844961,0.8735,0.851746,0.516329,WDA
0.865264,0.870256,0.890005,0.512195,WDA
0.846807,0.876743,0.875658,0.508061,WDA
0.839424,0.854038,0.846963,0.495659,WDA
0.872647,0.867013,0.947394,0.363373,WDA
0.844961,0.883231,0.88044,0.532865,WDA
0.85419,0.909179,0.904352,0.346838,WDA
0.857881,0.857282,0.890005,0.536999,WDA
0.859727,0.879987,0.885222,0.61141,WDA
0.85419,0.863769,0.894787,0.479124,WDA
0.863418,0.889718,0.875658,0.578338,WDA
0.872647,0.867013,0.890005,0.520463,WDA
0.850498,0.857282,0.875658,0.483258,WDA
0.86711,0.860525,0.870875,0.553535,WDA
0.870801,0.844307,0.842181,0.429516,WDA
0.844961,0.867013,0.851746,0.565936,WDA
0.848653,0.879987,0.89957,0.359239,WDA
0.865264,0.870256,0.890005,0.499793,WDA
0.850498,0.863769,0.851746,0.549401,WDA
0.865264,0.83782,0.885222,0.516329,WDA
0.839424,0.850795,0.851746,0.541133,WDA
0.848653,0.857282,0.875658,0.528731,WDA
0.84127,0.870256,0.870875,0.470856,WDA
0.857881,0.899449,0.894787,0.45432,WDA
0.846807,0.889718,0.875658,0.487391,WDA
0.85419,0.889718,0.875658,0.462588,WDA
0.857881,0.857282,0.89957,0.689955,WDA
0.82835,0.886474,0.823051,0.462588,WDA
0.852344,0.879987,0.894787,0.549401,WDA
0.859727,0.883231,0.904352,0.450186,WDA
0.868955,0.896205,0.837398,0.536999,WDA
0.859727,0.879987,0.923482,0.33857,WDA
0.832041,0.82809,0.842181,0.491525,WDA
0.874492,0.870256,0.904352,0.479124,WDA
0.830196,0.798897,0.818269,0.487391,WDA
0.876338,0.870256,0.890005,0.59074,WDA
0.859727,0.879987,0.866093,0.491525,WDA
0.859727,0.867013,0.933046,0.644481,WDA
0.86711,0.850795,0.870875,0.607276,WDA
0.852344,0.879987,0.890005,0.553535,WDA
0.837578,0.857282,0.870875,0.594874,WDA
0.839424,0.83782,0.890005,0.379909,WDA
0.88003,0.883231,0.923482,0.384043,WDA
0.856035,0.879987,0.904352,0.503927,WDA
0.848653,0.876743,0.866093,0.528731,WDA
0.872647,0.8735,0.923482,0.450186,WDA
0.86711,0.902692,0.885222,0.487391,WDA
0.863418,0.83782,0.842181,0.487391,WDA
0.852344,0.863769,0.837398,0.648615,WDA
0.852344,0.879987,0.894787,0.520463,WDA
0.856035,0.870256,0.866093,0.487391,WDA
0.865264,0.8735,0.894787,0.545267,WDA
0.852344,0.850795,0.846963,0.582472,WDA
0.846807,0.902692,0.866093,0.379909,WDA
0.874492,0.834577,0.890005,0.388177,WDA
0.863418,0.899449,0.856528,0.549401,WDA
0.857881,0.879987,0.909134,0.565936,WDA
0.856035,0.883231,0.88044,0.528731,WDA
0.865264,0.8735,0.837398,0.867714,WDA
0.868955,0.886474,0.88044,0.388177,WDA
0.868955,0.886474,0.856528,0.29723,WDA
0.870801,0.867013,0.846963,0.363373,WDA
0.865264,0.886474,0.875658,0.516329,WDA
0.885567,0.844307,0.870875,0.499793,WDA
0.861573,0.8735,0.894787,0.524597,WDA
0.856035,0.892961,0.870875,0.710624,WDA
0.857881,0.876743,0.89957,0.437784,WDA
0.863418,0.879987,0.904352,0.47499,WDA
0.872647,0.870256,0.86131,0.499793,WDA
0.856035,0.847551,0.870875,0.524597,WDA
0.868955,0.899449,0.827834,0.677553,WDA
0.861573,0.8735,0.890005,0.412981,WDA
0.857881,0.896205,0.794357,0.619678,WDA
0.870801,0.879987,0.913917,0.532865,WDA
0.868955,0.902692,0.875658,0.495659,WDA
0.881875,0.857282,0.875658,0.553535,WDA
0.85419,0.8735,0.88044,0.396445,WDA
0.839424,0.850795,0.851746,0.326168,WDA
0.820967,0.82809,0.842181,0.458454,WDA
0.861573,0.841064,0.823051,0.388177,WDA
0.865264,0.899449,0.823051,0.594874,WDA
0.878184,0.8735,0.866093,0.528731,WDA
0.861573,0.876743,0.928264,0.276561,WDA
0.859727,0.902692,0.904352,0.499793,WDA
0.844961,0.896205,0.866093,0.503927,WDA
0.876338,0.876743,0.894787,0.412981,WDA
0.868955,0.896205,0.885222,0.462588,WDA
0.876338,0.857282,0.885222,0.557668,WDA
0.885567,0.876743,0.894787,0.508061,WDA
0.85419,0.863769,0.918699,0.404713,WDA
0.868955,0.889718,0.904352,0.524597,WDA
0.870801,0.899449,0.923482,0.268293,WDA
0.861573,0.886474,0.875658,0.586606,WDA
0.865264,0.896205,0.851746,0.516329,WDA
0.868955,0.876743,0.904352,0.487391,WDA
0.870801,0.870256,0.894787,0.47499,WDA
0.88003,0.892961,0.856528,0.871848,WDA
0.872647,0.899449,0.866093,0.615544,WDA
0.881875,0.879987,0.885222,0.756098,WDA
0.844961,0.879987,0.890005,0.536999,WDA
0.868955,0.896205,0.885222,0.532865,WDA
0.865264,0.876743,0.885222,0.487391,WDA
0.876338,0.889718,0.890005,0.495659,WDA
0.896641,0.863769,0.890005,0.541133,WDA
0.852344,0.892961,0.890005,0.470856,WDA
0.868955,0.876743,0.885222,0.503927,WDA
0.835733,0.841064,0.904352,0.33857,WDA
0.872647,0.847551,0.923482,0.694088,WDA
0.852344,0.860525,0.842181,0.45432,WDA
0.863418,0.889718,0.88044,0.495659,WDA
0.857881,0.8735,0.851746,0.487391,WDA
0.870801,0.857282,0.918699,0.623811,WDA
0.861573,0.870256,0.894787,0.384043,WDA
0.876338,0.879987,0.88044,0.462588,WDA
0.883721,0.8735,0.885222,0.541133,WDA
0.846807,0.8735,0.837398,0.661017,WDA
0.878184,0.870256,0.885222,0.524597,WDA
0.872647,0.883231,0.875658,0.512195,WDA
0.872647,0.879987,0.890005,0.508061,WDA
0.872647,0.892961,0.923482,0.450186,WDA
0.904024,0.870256,0.923482,0.466722,WDA
0.874492,0.8735,0.89957,0.503927,WDA
0.876338,0.889718,0.842181,0.429516,WDA
0.85419,0.876743,0.870875,0.528731,WDA
0.878184,0.8735,0.904352,0.425382,WDA
0.88003,0.860525,0.875658,0.491525,WDA
0.870801,0.889718,0.894787,0.553535,WDA
0.878184,0.879987,0.870875,0.47499,WDA
0.874492,0.889718,0.851746,0.359239,WDA
0.86711,0.889718,0.890005,0.594874,WDA
0.865264,0.892961,0.890005,0.553535,WDA
0.856035,0.886474,0.89957,0.545267,WDA
0.865264,0.867013,0.904352,0.437784,WDA
0.870801,0.8735,0.894787,0.516329,WDA
0.861573,0.896205,0.890005,0.491525,WDA
0.848653,0.867013,0.875658,0.379909,WDA
0.88003,0.889718,0.890005,0.503927,WDA
0.850498,0.889718,0.885222,0.491525,WDA
0.865264,0.896205,0.890005,0.553535,WDA
0.870801,0.8735,0.856528,0.450186,WDA
0.894795,0.886474,0.890005,0.417115,WDA
0.894795,0.876743,0.88044,0.495659,WDA
0.872647,0.870256,0.913917,0.495659,WDA
0.865264,0.876743,0.842181,0.648615,WDA
0.874492,0.879987,0.885222,0.487391,WDA
0.863418,0.909179,0.86131,0.524597,WDA
0.859727,0.870256,0.851746,0.508061,WDA
0.881875,0.886474,0.885222,0.520463,WDA
0.881875,0.883231,0.913917,0.508061,WDA
0.881875,0.899449,0.86131,0.565936,WDA
0.872647,0.879987,0.851746,0.528731,WDA
0.865264,0.892961,0.846963,0.466722,WDA
0.861573,0.8735,0.947394,0.29723,WDA
0.857881,0.863769,0.856528,0.495659,WDA
0.881875,0.892961,0.851746,0.656883,WDA
0.857881,0.863769,0.885222,0.470856,WDA
0.865264,0.883231,0.86131,0.491525,WDA
0.885567,0.892961,0.870875,0.549401,WDA
0.889258,0.857282,0.890005,0.565936,WDA
0.870801,0.909179,0.875658,0.512195,WDA
0.874492,0.889718,0.909134,0.599008,WDA
0.874492,0.892961,0.904352,0.516329,WDA
0.876338,0.879987,0.870875,0.400579,WDA
0.878184,0.886474,0.894787,0.479124,WDA
0.881875,0.902692,0.88044,0.594874,WDA
0.887412,0.899449,0.894787,0.499793,WDA
0.88003,0.892961,0.88044,0.512195,WDA
0.868955,0.892961,0.89957,0.487391,WDA
0.88003,0.889718,0.894787,0.503927,WDA
0.868955,0.876743,0.904352,0.574204,WDA
0.883721,0.876743,0.870875,0.487391,WDA
0.865264,0.863769,0.875658,0.483258,WDA
0.885567,0.889718,0.866093,0.466722,WDA
0.86711,0.912423,0.875658,0.425382,WDA
0.883721,0.886474,0.885222,0.574204,WDA
0.881875,0.892961,0.890005,0.541133,WDA
0.885567,0.879987,0.856528,0.57007,WDA
0.878184,0.867013,0.885222,0.607276,WDA
0.881875,0.892961,0.885222,0.355105,WDA
0.874492,0.876743,0.870875,0.557668,WDA
0.88003,0.889718,0.890005,0.508061,WDA
0.878184,0.8735,0.89957,0.466722,WDA
0.883721,0.870256,0.88044,0.359239,WDA
0.878184,0.905936,0.89957,0.557668,WDA
0.883721,0.879987,0.885222,0.495659,WDA
0.876338,0.899449,0.894787,0.61141,WDA
0.881875,0.896205,0.918699,0.536999,WDA
0.878184,0.876743,0.885222,0.483258,WDA
0.881875,0.905936,0.909134,0.503927,WDA
0.900332,0.883231,0.913917,0.681687,WDA
0.857881,0.8735,0.851746,0.632079,WDA
0.891104,0.902692,0.904352,0.487391,WDA
0.865264,0.870256,0.89957,0.441918,WDA
0.887412,0.886474,0.918699,0.503927,WDA
0.857881,0.902692,0.866093,0.644481,WDA
0.876338,0.899449,0.904352,0.483258,WDA
0.874492,0.860525,0.866093,0.508061,WDA
0.872647,0.867013,0.86131,0.499793,WDA
0.887412,0.892961,0.885222,0.342704,WDA
0.881875,0.892961,0.909134,0.466722,WDA
0.874492,0.8735,0.909134,0.561802,WDA
0.878184,0.909179,0.88044,0.524597,WDA
0.856035,0.854038,0.890005,0.57007,WDA
0.896641,0.889718,0.904352,0.408847,WDA
0.902178,0.870256,0.88044,0.623811,WDA
0.870801,0.883231,0.894787,0.545267,WDA
0.889258,0.899449,0.866093,0.516329,WDA
0.904024,0.892961,0.856528,0.458454,WDA
0.881875,0.889718,0.89957,0.553535,WDA
0.863418,0.867013,0.866093,0.599008,WDA
0.88003,0.889718,0.875658,0.689955,WDA
0.885567,0.892961,0.894787,0.512195,WDA
0.861573,0.847551,0.832616,0.516329,WDA
0.885567,0.905936,0.842181,0.396445,WDA
0.874492,0.8735,0.88044,0.408847,WDA
0.883721,0.892961,0.885222,0.528731,WDA
0.898487,0.886474,0.890005,0.466722,WDA
0.891104,0.860525,0.923482,0.491525,WDA
0.892949,0.909179,0.885222,0.446052,WDA
0.891104,0.8735,0.885222,0.574204,WDA
0.889258,0.886474,0.923482,0.417115,WDA
0.876338,0.886474,0.88044,0.586606,WDA
0.894795,0.896205,0.88044,0.334436,WDA
0.892949,0.909179,0.875658,0.557668,WDA
